caseid,applicant2_treat,APP_1_amt_1,APP_2_amt_1,STATE_amt_1,gender,applicant_2_char,applicant_2_name,applicant_2_rate,applicant_2_comp,applicant_2_high_comp,applicant_2_sex,female,applicant_1_rate,applicant_1_name,applicant_1_char
1776048991,2,750,750,0,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776048757,6,700,700,100,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775837385,7,700,700,100,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775815009,7,750,750,0,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775251699,3,600,600,300,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775616001,3,566,542,392,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776049235,7,740,740,20,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775998685,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776048805,6,900,600,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775948129,1,900,600,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776058613,7,332,631,537,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775492009,7,731,731,38,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775437035,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776058745,2,875,625,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775315625,6,748,752,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775330925,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775414077,4,750,750,0,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775752135,4,750,750,0,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776058787,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775832441,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776058733,4,900,100,500,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775895449,3,750,750,0,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776058987,5,0,0,1500,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776049645,4,600,600,300,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776054267,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776058781,5,700,700,100,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1774668469,1,600,600,300,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776049657,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776058793,7,0,0,1500,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775534119,6,700,700,100,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775643167,3,500,500,500,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775681945,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775798689,4,896,553,51,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776058913,2,767,708,25,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776032181,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1774046257,1,672,593,235,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776060787,3,750,750,0,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775533285,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776060829,6,878,622,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776060783,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775932199,2,0,482,1018,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776032191,1,750,750,0,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776060821,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776061229,1,750,750,0,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776048719,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775946027,2,750,750,0,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776061165,3,900,600,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1774158821,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776062011,4,0,738,762,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775098309,5,500,501,499,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776061779,4,295,533,672,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775948521,1,450,622,428,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775958525,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776062121,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776062659,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776062025,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776059727,7,700,700,100,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776063585,6,700,800,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775364097,4,900,450,150,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776061867,3,700,800,0,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775816493,5,749,749,2,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776062243,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775642135,1,701,704,95,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776048821,1,700,700,100,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776061501,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776073927,6,659,670,171,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1774795085,7,750,750,0,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775345723,6,750,750,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776074351,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776074417,1,700,700,100,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1775881527,7,700,700,100,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776075223,6,802,698,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775644793,2,800,700,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775630563,3,500,500,500,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776074843,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775533045,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776075221,4,751,535,214,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776075155,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776055837,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776075487,1,750,750,0,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776061343,7,700,700,100,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776075785,7,0,0,1500,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1776074559,2,900,300,300,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776084753,7,700,700,100,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775397305,7,650,650,200,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776061811,5,500,500,500,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776085027,4,750,750,0,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775506383,2,800,700,0,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1770580059,5,651,849,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776086523,2,900,600,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775898187,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776086493,6,483,458,559,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776086899,3,700,700,100,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775911637,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776086993,4,800,700,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1774837245,1,900,600,0,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776086655,3,700,700,100,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776087255,2,900,600,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776087443,1,767,733,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776087349,7,626,621,253,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776065845,5,300,300,900,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776088735,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776098239,4,567,626,307,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1775365099,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775283117,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776086851,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776099173,6,750,750,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775071173,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776068409,2,762,738,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776098593,4,0,0,1500,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776055513,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775933265,1,700,700,100,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775574235,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776108247,5,105,105,1290,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775945193,2,0,0,1500,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775488549,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775762649,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776108355,4,600,600,300,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776108289,6,700,800,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776109731,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776108241,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776032245,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1774107979,4,900,600,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775367937,3,502,501,497,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1772900149,1,700,700,100,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776108013,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775767885,2,751,749,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776112041,3,750,749,1,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776111943,6,853,500,147,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776110093,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776112095,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775716953,1,635,865,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775779999,1,442,442,616,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775301237,2,689,498,313,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775432615,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776112455,7,799,701,0,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1776110439,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776112969,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775816439,2,900,300,300,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776122313,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776122137,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776113175,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775433203,2,900,600,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775945295,4,530,530,440,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775863097,7,764,736,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776123899,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776109953,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776113297,1,750,750,0,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1775643719,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776124159,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775603141,2,900,600,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776081929,7,900,600,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775962115,3,0,0,1500,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776136803,4,699,706,95,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776137225,2,517,492,491,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776136821,5,300,300,900,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776137061,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1775933251,7,599,574,327,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775746583,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776137443,6,647,691,162,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776137683,6,800,700,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776137105,6,900,600,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776138093,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776055737,3,700,698,102,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776123801,1,0,0,1500,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776149293,7,332,767,401,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1776049241,6,750,750,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776148837,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776150817,2,750,550,200,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776150951,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775053101,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776151271,3,700,700,100,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776154887,6,500,800,200,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776153581,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776159449,4,900,600,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776151463,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776137513,4,900,600,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776162739,2,824,676,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776163989,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776164005,4,900,500,100,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776151747,2,700,500,300,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776162427,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776160623,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776162411,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776163833,1,500,500,500,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776164261,3,750,750,0,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776138873,7,900,600,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775877423,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1774143905,5,400,400,700,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776164887,4,750,750,0,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776164483,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776164385,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776165041,3,750,750,0,1,James (Exc),James,Excellent,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776164533,2,500,500,500,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776165363,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1775567905,5,300,300,900,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775715569,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776167603,6,718,782,0,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776171557,7,750,750,0,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1775737255,3,0,0,1500,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776041213,4,900,594,6,1,James (Poor),James,Poor,High,1,Male,0,Excellent,Sandra,Sandra (Exc)
1776179461,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776179587,5,749,751,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775488439,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776179267,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776179183,6,750,750,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775330155,2,850,550,100,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775864241,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1775419185,3,570,570,360,2,James (Exc),James,Excellent,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776190157,4,900,600,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776191541,7,750,750,0,1,No Name (Exc),No Name,Excellent,None,2,None,0,Excellent,Sandra,Sandra (Exc)
1776178503,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776192119,6,800,700,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775931043,1,700,700,100,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776166281,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
1776191465,6,800,700,0,2,Sammie (Poor),Sammie,Poor,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776192147,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1776178163,5,750,750,0,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1775547359,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776192213,5,750,750,0,1,Sammie (Exc),Sammie,Excellent,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776202183,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776192285,6,704,704,92,1,Sammie (Poor),Sammie,Poor,Low,0,Male,0,Excellent,Sandra,Sandra (Exc)
1776188993,2,0,0,1500,1,Misty (Poor),Misty,Poor,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776198117,1,750,750,0,2,Misty (Exc),Misty,Excellent,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776201959,1,500,500,500,1,Misty (Exc),Misty,Excellent,Low,0,Female,0,Excellent,Sandra,Sandra (Exc)
1776190317,2,750,750,0,2,Misty (Poor),Misty,Poor,Low,0,Female,1,Excellent,Sandra,Sandra (Exc)
1776166415,7,750,750,0,2,No Name (Exc),No Name,Excellent,None,2,None,1,Excellent,Sandra,Sandra (Exc)
1775868045,5,735,746,19,2,Sammie (Exc),Sammie,Excellent,Low,0,Male,1,Excellent,Sandra,Sandra (Exc)
1776205359,4,750,750,0,2,James (Poor),James,Poor,High,1,Male,1,Excellent,Sandra,Sandra (Exc)
